Respondent ID,Start Date,End Date,Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),Where is your company or organization on its open source journey? (Check all that apply),How many people work for your company or organization?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,How often does your company do the following activities?,What percentage of your products include open source components?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have a formal policy governing use and contribution to open source projects in the following areas?,Does your company have an open source program (either formal or informal) or management initiative?,What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),What are the primary responsibilities of the open source program? (Check all that apply),"Is the program or initiative formally structured with dedicated person-hours, reporting structure and/or job titles?",How many employees are part of your open source program?,"Where is the open source program or initiative located within the organization? If the effort is informal, answer based on who the primary organizers report to.","Where is the open source program or initiative located within the organization? If the effort is informal, answer based on who the primary organizers report to.",What is your role in the open source program?,What is your role in the open source program?,"In light of recent macroeconomic conditions, what is the likelihood that funding for your company's open source initiatives will increase or decrease in the upcoming fiscal year?",How long ago was the program established?,What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the areas where your company has most benefited from the open source program? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the ways your open source program quantifies success? (Check all that apply),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),What are the top three challenges your open source program faces? (Choose three),"On a scale of 1-5, how business-critical is your open source program to the success of your engineering or product teams? (1= extremely critical, 5 = not at all critical)",Has the open source program had a positive impact on your company's software practices?,Has the open source program had a positive impact on your company's software practices?,When does your company plan to start a program?,"Will the program or initiative be formally structured with dedicated person-hours, reporting structure and/or job titles?","Where will the open source program or initiative be located within the organization? If the effort is informal, answer based on who the primary organizers will report to.","Where will the open source program or initiative be located within the organization? If the effort is informal, answer based on who the primary organizers will report to.",What will be your role in the open source program?,What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What does your company aim to accomplish by starting an open source program? (Check all that apply),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What are the top three ways your open source program will quantify success? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),What have been the top three biggest challenges in establishing an open source program? (Choose three),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Why doesn’t your company have an open source program? (Check all that apply),Would your company benefit from an open source program?,How would you approach creating an open source program within your organization?,What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),What are the top three ways your company would benefit from an open source program? (Choose three),Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,Why not?,"If yes, please provide one or two specific examples.","If yes, please provide one or two specific examples.","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","The following list represents a range of large companies that participate in open source communities. To what degree do you perceive each of them to be “good open source community citizens” in terms of contributions, collaboration and leadership on open source projects and initiatives within the open source ecosystem?","To what degree does a company’s participation in, and contributions to, the open source community influence your organization’s buying decisions?","Does your organization have a program to reward and recognize open source contributors, inside or outside your organization?","In response to the COVID-19 pandemic, what is the likelihood that your organization will reallocate funds from events to recruiting and training activities produced by an open source project, association or foundation?","Is your company a member or sponsor of an open source foundation(s)? (e.g., Linux Foundation, Apache Software Foundation, Eclipse Foundation, OpenJS Foundation)",How valuable is the support and return on your investment you have received from these open source foundations11676525846,06/08/2020 09:09:02 AM,06/08/2020 09:40:01 AM,Consuming open source code in products or services,,,,,,,2-50,Sometimes,Frequently,Frequently,Never,Never,Sometimes,Never,61-80%,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,Organization is too small to need one,,,,Time or resource constraints,,,,No,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,Organization is too small to need one,,,,,,,,,Above Average,Very Poor,Excellent,Excellent,Above Average,Excellent,Excellent,Average,Excellent,Very Poor,Average,Moderately influential,No,Very unlikely,No,,0,Daily,0,No,No preference,,,,,,,,GitHub,GitLab,,,,,,,,,,,,,We utilize a homegrown tool or methodology for open source compliance,,,,No,,,,,Homegrown solution,,,,Development speed,,Performance and stability,Quality of code,,,,,,,Developer or software engineer
11676428886,06/08/2020 09:09:01 AM,06/08/2020 09:25:25 AM,Consuming open source code in products or services,,,Initiating or releasing open source projects,,,,"1,001-10,000",Never,Frequently,Never,Never,Never,Sometimes,Frequently,21-40%,No,No,No,No,No,Yes,,,,,,,Maintaining open source license compliance reviews and oversight,Launching new open source projects,,,,,No,2-4,IT,,No formal role,,Don't know,0-2 years,,,,Lower licensing fees,,,,,,,,Increased innovation,,,,,,,,Number of open source projects initiated,,,,,,Open source culture within the company,,,,,,Finding and recruiting open source developers,,,,Internal awareness of the program,,,,,,,5 – Not at all critical,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Above Average,Don't know,Excellent,Excellent,Above Average,Excellent,Excellent,Above Average,Above Average,Don't know,Above Average,Not at all influential,No,Very unlikely,No,,1-10,Weekly,1-5,No,Apache 2.0,,,,,,,,GitHub,GitLab,,,,,,,,,,,,,,,,,No,,,,Free version of a vendor solution,,,,,,,Performance and stability,,,,Technology flexibility and extensibility,Total cost of ownership (licenses and developer time),,,"IT management, including CIO, CISO, CTO"
11676494819,06/08/2020 09:09:01 AM,06/08/2020 09:36:07 AM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,2-50,Sometimes,Frequently,Frequently,Frequently,Sometimes,Sometimes,Frequently,81-100%,Yes,Yes,Yes,Yes,Yes,Yes,Owning and overseeing the execution of open source strategy,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,Ensuring high-quality and frequent releases of code to open source communities,Engaging with developer communities so the company contributes back to other projects effectively,Fostering an open source culture within an organization,Maintaining open source license compliance reviews and oversight,Launching new open source projects,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",Other (please explain),"release every information (content as well as code) under a FLOSS license, either GPL or CC-BY-SA",Yes,5-9,Office of the CTO,,Executive leadership or oversight (program manager reports to me),,Very likely to increase,More than 10 years,Increased developer recruitment and retention,,,Lower licensing fees,Lower support costs,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,Increased market adoption of open source projects,Increased participation in external open source projects,Faster time to market with new products,Increased innovation,"Culture change, with improved interaction among departments",Better security testing and vulnerability management,,,,,Volume of upstream code contributions,Number of open source projects initiated,,Market adoption or use of projects,"Developer velocity, efficiency, and/or productivity",Developer hiring and onboarding,Reach in open source communities,Open source culture within the company,Time to market with new products,Project code quality,Cost savings,,,Finding and recruiting open source developers,,,"Insufficient budget, program costs",,,,,,,,5 – Not at all critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676433721,06/08/2020 09:08:39 AM,06/08/2020 09:24:38 AM,Consuming open source code in products or services,,,,Collaborating with peers across open source projects and/or foundations,,,"1,001-10,000",Don't know,Sometimes,Rarely,Rarely,Frequently,Rarely,Sometimes,1-20%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Have never heard of an open source program,,,,,,,,,,,Yes,don't know,,,Better license compliance,,,More influence in open source communities,,,Increased market adoption of open source projects,,,,,,,,,,,,,,,,,,,,,Average,Don't know,Above Average,Above Average,Very Poor,Below Average,Excellent,Don't know,Don't know,Don't know,Below Average,Don't know,No,Don't know,No,,Don't know,Don’t know,Don't know,Don't know,No preference,,,,,,,,,GitLab,,,,,,,,,,,,,,,,,Don't know,,GitLab paid version,,Free version of a vendor solution,,,,Developer satisfaction,,Functionality,,,,,,Total cost of ownership (licenses and developer time),,,Other IT
11676428050,06/08/2020 09:08:39 AM,06/08/2020 09:10:08 AM,Consuming open source code in products or services,,,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"1,001-10,000",Frequently,Frequently,Don't know,Frequently,Frequently,Frequently,Frequently,41-60%,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676428481,06/08/2020 09:08:31 AM,06/08/2020 09:10:51 AM,,,,,,,Don’t know,Self-employed or not working,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Sometimes,Our products do not have any software components,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Organization is too small to need one,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676429627,06/08/2020 09:08:29 AM,06/08/2020 09:16:30 AM,Consuming open source code in products or services,,,Initiating or releasing open source projects,,,,"251-1,000",Rarely,Frequently,Frequently,Rarely,Rarely,Sometimes,Rarely,81-100%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Organization’s open source use and participation is too small to need one,,Don’t want to regulate or standardize open source practices,,,,,Yes,,,,,,,,Increased contributions to in-house open source projects from external or third-party contributors,,,,,Increased innovation,"Culture change, with improved interaction among departments",,,,,,,,,,,,,,,,,Below Average,Below Average,Average,Above Average,Excellent,Above Average,Excellent,Below Average,Below Average,Below Average,Below Average,Not at all influential,No,Very unlikely,No,,Don't know,Don’t know,Don't know,No,No preference,,,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,,Don't know,,,,Free version of a vendor solution,,,,,,,Performance and stability,Quality of code,,,Technology flexibility and extensibility,,,,Other
11676431728,06/08/2020 09:08:19 AM,06/08/2020 09:53:49 AM,Consuming open source code in products or services,Contributing to upstream open source projects,Influencing open source projects via leadership or maintainer roles,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,2-50,Sometimes,Frequently,Frequently,Frequently,Frequently,Frequently,Rarely,81-100%,Yes,Yes,Yes,Yes,Yes,Yes,,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,Engaging with developer communities so the company contributes back to other projects effectively,Fostering an open source culture within an organization,,Launching new open source projects,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation","Developing and delivering open source training, resources and documentation",,,Yes,2-4,IT,,Executive leadership or oversight (program manager reports to me),,Neutral,More than 10 years,Increased developer recruitment and retention,Increased speed and agility in the development cycle,,Lower licensing fees,Lower support costs,More influence in open source communities,Increased contributions to in-house open source projects from external or third-party contributors,More awareness of open source use and commercial dependencies,Increased market adoption of open source projects,,Faster time to market with new products,Increased innovation,"Culture change, with improved interaction among departments",Better security testing and vulnerability management,,,,Faster compliance process,,Number of open source projects initiated,,Market adoption or use of projects,,Developer hiring and onboarding,,Open source culture within the company,Time to market with new products,Project code quality,Cost savings,,,,,,"Insufficient budget, program costs",,External awareness (marketing and communications),,,,,,2 – Very critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open source makes everything more adaptable to unforseen changes that effects IT,,Average,Below Average,Below Average,Below Average,Above Average,Below Average,Above Average,Above Average,Excellent,Very Poor,Very Poor,Slightly influential,Yes,Neutral,Yes,High value,1-10,Annually,1-5,Yes,Other (please specify),AGPLv3,,,,,,,GitHub,,,,,,,,,,,,,,We utilize a homegrown tool or methodology for open source compliance,,,,Yes,,,,Free version of a vendor solution,Homegrown solution,Other (please specify),"osdn-""Open Source Development Network""",,,,,,,Security,Technology flexibility and extensibility,Total cost of ownership (licenses and developer time),,,Other
11676426803,06/08/2020 09:08:15 AM,06/08/2020 09:13:56 AM,Consuming open source code in products or services,Contributing to upstream open source projects,,Initiating or releasing open source projects,,,,"251-1,000",Sometimes,Frequently,Don't know,Frequently,Rarely,Frequently,Rarely,81-100%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,,,Time or resource constraints,,,,No,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,,,I don’t know,,,,,Below Average,Don't know,Excellent,Excellent,Above Average,Above Average,Excellent,Very Poor,Don't know,Don't know,Very Poor,Very influential,No,Neutral,No,,Don't know,Don’t know,0,No,AGPL,,,,,,,,GitHub,GitLab,,,,,Sonatype,,,,,,,,,,,,Don't know,,,,Free version of a vendor solution,,,,,Development speed,Functionality,,,,,,Total cost of ownership (licenses and developer time),,,Developer or software engineer
11676428456,06/08/2020 09:08:13 AM,06/08/2020 09:14:05 AM,Consuming open source code in products or services,Contributing to upstream open source projects,,,Collaborating with peers across open source projects and/or foundations,,,"251-1,000",Sometimes,Frequently,Frequently,Never,Rarely,Sometimes,Sometimes,81-100%,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,Don’t see the business value,,Time or resource constraints,,,,Yes,,Increased developer recruitment and retention,,,,,,,More awareness of open source use and commercial dependencies,,Increased participation in external open source projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676424659,06/08/2020 09:07:51 AM,06/08/2020 09:15:21 AM,Consuming open source code in products or services,Contributing to upstream open source projects,,,Collaborating with peers across open source projects and/or foundations,,,51-250,Sometimes,Frequently,Frequently,Frequently,Sometimes,Rarely,Frequently,81-100%,Yes,Yes,Yes,Yes,No,Yes,,Clearly communicating the open source strategy within and outside the company,Facilitating the effective use of open source in commercial products and services,,Engaging with developer communities so the company contributes back to other projects effectively,,Maintaining open source license compliance reviews and oversight,,"Selecting and/or setting up infrastructure and tooling for open source use, contribution and creation",,,,Yes,10+,IT,,Program manager,,Very likely to increase,More than 10 years,Increased developer recruitment and retention,Increased speed and agility in the development cycle,,Lower licensing fees,,,,,Increased market adoption of open source projects,,Faster time to market with new products,Increased innovation,"Culture change, with improved interaction among departments",Better security testing and vulnerability management,,,,,,,,,"Developer velocity, efficiency, and/or productivity",,,,Time to market with new products,Project code quality,Cost savings,,,Finding and recruiting open source developers,,,,,,,Getting teams on board with compliance and security approaches,Vulnerability monitoring and remediation,,,2 – Very critical,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Above Average,Don't know,Don't know,Above Average,Excellent,Don't know,Excellent,Don't know,Don't know,Don't know,Don't know,Extremely influential,Yes,Very likely,No,,11-50,Daily,11-100,Yes,MIT,,,,,,,,GitHub,GitLab,,,,,,,,,,,,,,,,,Yes,GitHub paid version,GitLab paid version,,,,,,Developer satisfaction,,,,,,Security,,Total cost of ownership (licenses and developer time),,,"IT management, including CIO, CISO, CTO"
11676421328,06/08/2020 09:07:23 AM,06/08/2020 09:08:42 AM,,,,,,Not involved in open source,,Self-employed or not working,Never,Never,Never,Never,Never,Never,Never,1-20%,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Have never heard of an open source program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11676425312,06/08/2020 09:07:18 AM,06/08/2020 09:15:39 AM,Consuming open source code in products or services,Contributing to upstream open source projects,,Initiating or releasing open source projects,Collaborating with peers across open source projects and/or foundations,,,"251-1,000",Sometimes,Frequently,Frequently,Rarely,Rarely,Rarely,Sometimes,21-40%,Don't know,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haven’t considered it,,,,Don’t see the business value,,,,,,Yes,,,,,Lower licensing fees,Lower support costs,,,,,,,Increased innovation,,,,,,,,,,,,,,,,,,Above Average,Don't know,Above Average,Above Average,Don't know,Below Average,Don't know,Don't know,Don't know,Don't know,Don't know,Moderately influential,No,Somewhat likely,Yes,Average value,0,Monthly,Don't know,Don't know,MIT,,,,,,,,,,,,,,,,,,,,,,,We do not utilize a tool or methodology for open source compliance,,,Don't know,GitHub paid version,GitLab paid version,,,,,,,Development speed,,,,,Security,,Total cost of ownership (licenses and developer time),,,Developer or software engineer
11676458912,06/08/2020 09:07:10 AM,06/08/2020 09:18:33 AM,,,,,,Not involved in open source,,51-250,Never,Never,Never,Never,Never,Never,Never,Our products do not have any software components,Don't know,Don't know,Don't know,Don't know,Don't know,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
